position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [。]
713,9/28/18 16:00,9/28/18 10:00,99.27886,15.56519,540,val. GPS-3D,3.44,3.68,-103
712,9/28/18 15:00,9/28/18 9:00,99.28105,15.5553,404,val. GPS-3D,3.44,3.68,-103
711,9/28/18 14:02,9/28/18 8:02,99.27887,15.55735,387,val. GPS-3D,3.36,3.68,-103
708,9/28/18 11:00,9/28/18 5:00,99.27463,15.55783,428,val. GPS-3D,3.44,3.68,-103
707,9/28/18 10:00,9/28/18 4:00,99.27145,15.54967,599,val. GPS-3D,3.44,3.68,-103
706,9/28/18 9:03,9/28/18 3:03,99.27141,15.54956,636,val. GPS-3D,3.36,3.68,-103
705,9/28/18 8:01,9/28/18 2:01,99.27139,15.54968,598,val. GPS-3D,3.36,3.68,-103
703,9/28/18 6:00,9/28/18 0:00,99.27218,15.54287,508,val. GPS-3D,3.44,3.68,-103
702,9/28/18 5:00,9/27/18 23:00,99.27529,15.53499,345,val. GPS-3D,3.44,3.68,-103
701,9/28/18 4:00,9/27/18 22:00,99.28062,15.52801,269,val. GPS-3D,3.44,3.68,-103
700,9/28/18 3:00,9/27/18 21:00,99.27526,15.52554,283,val. GPS-3D,3.44,3.68,-103
699,9/28/18 2:03,9/27/18 20:03,99.27522,15.52553,286,GPS-3D,3.36,3.68,-103
698,9/28/18 1:00,9/27/18 19:00,99.2754,15.52576,286,val. GPS-3D,3.44,3.68,-103
697,9/28/18 0:00,9/27/18 18:00,99.27524,15.52569,312,val. GPS-3D,3.44,3.68,-103
696,9/27/18 23:00,9/27/18 17:00,99.27523,15.52588,287,val. GPS-3D,3.44,3.68,-103
695,9/27/18 22:00,9/27/18 16:00,99.2752,15.5258,292,val. GPS-3D,3.44,3.68,-103
694,9/27/18 21:00,9/27/18 15:00,99.27315,15.52079,277,val. GPS-3D,3.44,3.68,-103
692,9/27/18 19:00,9/27/18 13:00,99.27323,15.52075,286,val. GPS-3D,3.44,3.68,-103
691,9/27/18 18:00,9/27/18 12:00,99.27245,15.52093,332,val. GPS-3D,3.44,3.68,-103
690,9/27/18 17:00,9/27/18 11:00,99.27271,15.52095,293,val. GPS-3D,3.44,3.68,-103
689,9/27/18 16:00,9/27/18 10:00,99.27266,15.52096,292,val. GPS-3D,3.44,3.68,-103
688,9/27/18 15:00,9/27/18 9:00,99.2726,15.52062,294,val. GPS-3D,3.44,3.68,-103
687,9/27/18 14:00,9/27/18 8:00,99.28117,15.51668,270,val. GPS-3D,3.44,3.68,-103
686,9/27/18 13:00,9/27/18 7:00,99.28762,15.50892,292,val. GPS-3D,3.44,3.68,-103
685,9/27/18 12:03,9/27/18 6:03,99.2904,15.50811,320,GPS-3D,3.36,3.68,-103
684,9/27/18 11:01,9/27/18 5:01,99.30257,15.50954,282,val. GPS-3D,3.36,3.68,-103
682,9/27/18 9:01,9/27/18 3:01,99.30955,15.5079,315,val. GPS-3D,3.44,3.68,-103
681,9/27/18 8:00,9/27/18 2:00,99.30934,15.50796,292,val. GPS-3D,3.44,3.68,-103
680,9/27/18 7:00,9/27/18 1:00,99.30957,15.50777,307,val. GPS-3D,3.44,3.68,-103
679,9/27/18 6:01,9/27/18 0:01,99.30947,15.50792,277,val. GPS-3D,3.44,3.68,-103
678,9/27/18 5:00,9/26/18 23:00,99.31162,15.50679,296,val. GPS-3D,3.44,3.68,-103
677,9/27/18 4:00,9/26/18 22:00,99.31492,15.5039,379,val. GPS-3D,3.44,3.68,-103
676,9/27/18 3:00,9/26/18 21:00,99.31477,15.50386,402,val. GPS-3D,3.44,3.68,-103
674,9/27/18 1:00,9/26/18 19:00,99.32089,15.5002,332,val. GPS-3D,3.44,3.68,-103
673,9/27/18 0:00,9/26/18 18:00,99.32228,15.49817,464,val. GPS-3D,3.44,3.68,-103
671,9/26/18 22:00,9/26/18 16:00,99.3224,15.49821,433,val. GPS-3D,3.44,3.68,-103
670,9/26/18 21:00,9/26/18 15:00,99.32233,15.49814,430,val. GPS-3D,3.44,3.68,-103
669,9/26/18 20:00,9/26/18 14:00,99.32628,15.49191,544,val. GPS-3D,3.44,3.68,-103
667,9/26/18 18:00,9/26/18 12:00,99.34459,15.50027,398,val. GPS-3D,3.36,3.68,-103
666,9/26/18 17:00,9/26/18 11:00,99.34608,15.49784,416,val. GPS-3D,3.36,3.68,-103
665,9/26/18 16:00,9/26/18 10:00,99.34617,15.49769,451,val. GPS-3D,3.44,3.68,-103
664,9/26/18 15:01,9/26/18 9:01,99.34607,15.4978,461,val. GPS-3D,3.36,3.68,-103
663,9/26/18 14:00,9/26/18 8:00,99.34623,15.49772,449,val. GPS-3D,3.44,3.68,-103
662,9/26/18 13:00,9/26/18 7:00,99.34619,15.49764,441,val. GPS-3D,3.44,3.68,-103
661,9/26/18 12:00,9/26/18 6:00,99.34626,15.49757,442,val. GPS-3D,3.36,3.68,-103
660,9/26/18 11:00,9/26/18 5:00,99.35421,15.49391,570,val. GPS-3D,3.36,3.68,-103
658,9/26/18 9:00,9/26/18 3:00,99.35315,15.49519,559,val. GPS-3D,3.44,3.68,-103
657,9/26/18 8:00,9/26/18 2:00,99.3531,15.49513,567,val. GPS-3D,3.36,3.68,-103
656,9/26/18 7:00,9/26/18 1:00,99.35314,15.49503,535,val. GPS-3D,3.44,3.68,-103
654,9/26/18 5:00,9/25/18 23:00,99.3532,15.495,522,val. GPS-3D,3.44,3.68,-103
653,9/26/18 4:03,9/25/18 22:03,99.35324,15.4951,573,GPS-3D,3.36,3.68,-103
652,9/26/18 3:00,9/25/18 21:00,99.35426,15.49373,560,val. GPS-3D,3.44,3.68,-103
651,9/26/18 2:00,9/25/18 20:00,99.35427,15.49366,572,val. GPS-3D,3.44,3.68,-103
650,9/26/18 1:01,9/25/18 19:01,99.35426,15.49367,619,val. GPS-3D,3.36,3.68,-103
648,9/25/18 23:00,9/25/18 17:00,99.35414,15.4936,581,val. GPS-3D,3.36,3.68,-103
647,9/25/18 22:01,9/25/18 16:01,99.3544,15.49371,627,val. GPS-3D,3.36,3.68,-103
646,9/25/18 21:00,9/25/18 15:00,99.35442,15.49368,578,val. GPS-3D,3.44,3.68,-103
645,9/25/18 20:00,9/25/18 14:00,99.35416,15.49374,598,val. GPS-3D,3.44,3.68,-103
644,9/25/18 19:00,9/25/18 13:00,99.35455,15.49355,599,val. GPS-3D,3.36,3.68,-103
643,9/25/18 18:00,9/25/18 12:00,99.35454,15.49371,611,val. GPS-3D,3.44,3.68,-103
642,9/25/18 17:00,9/25/18 11:00,99.35457,15.49347,595,val. GPS-3D,3.44,3.68,-103
641,9/25/18 16:01,9/25/18 10:01,99.35454,15.49359,607,val. GPS-3D,3.36,3.68,-103
638,9/25/18 13:00,9/25/18 7:00,99.35455,15.49349,572,val. GPS-3D,3.44,3.68,-103
637,9/25/18 12:01,9/25/18 6:01,99.35424,15.49358,582,val. GPS-3D,3.44,3.68,-103
636,9/25/18 11:03,9/25/18 5:03,99.35438,15.49308,609,GPS-3D,3.36,3.68,-103
634,9/25/18 9:02,9/25/18 3:02,99.35448,15.49305,621,GPS-3D,3.36,3.68,-103
633,9/25/18 8:01,9/25/18 2:01,99.35431,15.49316,598,val. GPS-3D,3.44,3.68,-103
632,9/25/18 7:00,9/25/18 1:00,99.35471,15.49313,642,val. GPS-3D,3.44,3.68,-103
631,9/25/18 6:01,9/25/18 0:01,99.35467,15.49312,609,val. GPS-3D,3.44,3.68,-103
630,9/25/18 5:01,9/24/18 23:01,99.35471,15.4931,614,val. GPS-3D,3.36,3.68,-103
629,9/25/18 4:00,9/24/18 22:00,99.35455,15.49315,610,val. GPS-3D,3.44,3.68,-103
628,9/25/18 3:00,9/24/18 21:00,99.35436,15.49353,557,val. GPS-3D,3.44,3.68,-103
627,9/25/18 2:01,9/24/18 20:01,99.35447,15.49349,571,val. GPS-3D,3.36,3.68,-103
626,9/25/18 1:00,9/24/18 19:00,99.3544,15.49361,584,val. GPS-3D,3.44,3.68,-103
625,9/25/18 0:01,9/24/18 18:01,99.35441,15.49349,578,val. GPS-3D,3.36,3.68,-103
624,9/24/18 23:00,9/24/18 17:00,99.35442,15.49355,595,val. GPS-3D,3.44,3.68,-103
623,9/24/18 22:01,9/24/18 16:01,99.3544,15.49353,587,val. GPS-3D,3.36,3.68,-103
622,9/24/18 21:00,9/24/18 15:00,99.3544,15.49346,592,val. GPS-3D,3.44,3.68,-103
621,9/24/18 20:00,9/24/18 14:00,99.35455,15.49331,605,val. GPS-3D,3.44,3.68,-103
620,9/24/18 19:00,9/24/18 13:00,99.35447,15.49345,597,val. GPS-3D,3.36,3.68,-103
619,9/24/18 18:00,9/24/18 12:00,99.35449,15.49348,584,val. GPS-3D,3.36,3.68,-103
618,9/24/18 17:00,9/24/18 11:00,99.35434,15.49358,527,val. GPS-3D,3.44,3.68,-103
617,9/24/18 16:01,9/24/18 10:01,99.35446,15.49348,583,val. GPS-3D,3.36,3.68,-103
616,9/24/18 15:00,9/24/18 9:00,99.35445,15.49331,569,val. GPS-3D,3.44,3.68,-103
615,9/24/18 14:01,9/24/18 8:01,99.35444,15.49343,579,val. GPS-3D,3.36,3.68,-103
614,9/24/18 13:00,9/24/18 7:00,99.35441,15.49354,576,val. GPS-3D,3.36,3.68,-103
613,9/24/18 12:00,9/24/18 6:00,99.35415,15.49323,593,val. GPS-3D,3.44,3.68,-103
612,9/24/18 11:00,9/24/18 5:00,99.35448,15.49359,622,val. GPS-3D,3.44,3.68,-103
611,9/24/18 10:00,9/24/18 4:00,99.35436,15.49362,586,val. GPS-3D,3.44,3.68,-103
610,9/24/18 9:01,9/24/18 3:01,99.35458,15.49361,583,val. GPS-3D,3.44,3.68,-103
607,9/24/18 6:03,9/24/18 0:03,99.35449,15.49354,590,GPS-3D,3.36,3.68,-103
606,9/24/18 5:00,9/23/18 23:00,99.35455,15.49362,602,val. GPS-3D,3.44,3.68,-103
605,9/24/18 4:00,9/23/18 22:00,99.35462,15.49364,616,val. GPS-3D,3.44,3.68,-103
604,9/24/18 3:01,9/23/18 21:01,99.35419,15.4933,602,val. GPS-3D,3.36,3.68,-103
603,9/24/18 2:03,9/23/18 20:03,99.35421,15.49326,589,GPS-3D,3.36,3.68,-103
602,9/24/18 1:01,9/23/18 19:01,99.35452,15.49323,637,val. GPS-3D,3.44,3.68,-103
601,9/24/18 0:00,9/23/18 18:00,99.35447,15.49303,584,val. GPS-3D,3.44,3.68,-103
600,9/23/18 23:00,9/23/18 17:00,99.35445,15.49316,615,val. GPS-3D,3.44,3.68,-103
599,9/23/18 22:00,9/23/18 16:00,99.35444,15.49321,614,val. GPS-3D,3.44,3.68,-103
598,9/23/18 21:00,9/23/18 15:00,99.35452,15.49307,589,val. GPS-3D,3.44,3.68,-103
597,9/23/18 20:00,9/23/18 14:00,99.35417,15.49322,576,val. GPS-3D,3.44,3.68,-103
596,9/23/18 19:00,9/23/18 13:00,99.35419,15.49322,589,val. GPS-3D,3.44,3.68,-103
595,9/23/18 18:01,9/23/18 12:01,99.35436,15.49319,572,val. GPS-3D,3.36,3.68,-103
594,9/23/18 17:00,9/23/18 11:00,99.35381,15.49313,613,val. GPS-3D,3.36,3.68,-103
593,9/23/18 16:00,9/23/18 10:00,99.35405,15.4965,582,val. GPS-3D,3.44,3.68,-103
592,9/23/18 15:00,9/23/18 9:00,99.34723,15.5,405,val. GPS-3D,3.44,3.68,-103
591,9/23/18 14:00,9/23/18 8:00,99.34722,15.50004,429,val. GPS-3D,3.44,3.68,-103
590,9/23/18 13:00,9/23/18 7:00,99.34658,15.5001,427,val. GPS-3D,3.44,3.68,-103
589,9/23/18 12:00,9/23/18 6:00,99.34138,15.50407,384,val. GPS-3D,3.36,3.68,-103
588,9/23/18 11:00,9/23/18 5:00,99.33433,15.50264,460,val. GPS-3D,3.44,3.68,-103
587,9/23/18 10:01,9/23/18 4:01,99.331,15.49869,538,val. GPS-3D,3.44,3.68,-103
586,9/23/18 9:01,9/23/18 3:01,99.33093,15.49867,570,val. GPS-3D,3.36,3.68,-103
585,9/23/18 8:01,9/23/18 2:01,99.33094,15.49869,526,val. GPS-3D,3.36,3.68,-103
584,9/23/18 7:02,9/23/18 1:02,99.33098,15.49864,547,val. GPS-3D,3.36,3.68,-103
582,9/23/18 5:00,9/22/18 23:00,99.32027,15.5006,375,val. GPS-3D,3.44,3.68,-103
581,9/23/18 4:00,9/22/18 22:00,99.32011,15.50067,362,val. GPS-3D,3.44,3.68,-103
580,9/23/18 3:00,9/22/18 21:00,99.32014,15.50074,356,val. GPS-3D,3.44,3.68,-103
579,9/23/18 2:02,9/22/18 20:02,99.32017,15.50076,402,GPS-3D,3.36,3.68,-103
578,9/23/18 1:01,9/22/18 19:01,99.31388,15.50537,338,val. GPS-3D,3.36,3.68,-103
577,9/23/18 0:00,9/22/18 18:00,99.30835,15.50775,306,val. GPS-3D,3.44,3.68,-103
576,9/22/18 23:00,9/22/18 17:00,99.30831,15.50769,318,val. GPS-3D,3.36,3.68,-103
574,9/22/18 21:00,9/22/18 15:00,99.3084,15.5077,307,val. GPS-3D,3.44,3.68,-103
573,9/22/18 20:00,9/22/18 14:00,99.30841,15.50765,325,val. GPS-3D,3.44,3.68,-103
572,9/22/18 19:00,9/22/18 13:00,99.3043,15.50872,303,val. GPS-3D,3.36,3.68,-103
571,9/22/18 18:00,9/22/18 12:00,99.30149,15.51026,295,val. GPS-3D,3.44,3.68,-103
570,9/22/18 17:00,9/22/18 11:00,99.30174,15.51028,294,val. GPS-3D,3.36,3.68,-103
569,9/22/18 16:00,9/22/18 10:00,99.30186,15.5104,292,val. GPS-3D,3.36,3.68,-103
568,9/22/18 15:01,9/22/18 9:01,99.30288,15.52034,275,val. GPS-3D,3.36,3.68,-103
567,9/22/18 14:00,9/22/18 8:00,99.29716,15.53967,252,val. GPS-3D,3.36,3.68,-103
566,9/22/18 13:00,9/22/18 7:00,99.3148,15.55201,223,val. GPS-3D,3.44,3.68,-103
565,9/22/18 12:03,9/22/18 6:03,99.32232,15.55627,223,GPS-3D,3.36,3.68,-103
564,9/22/18 11:00,9/22/18 5:00,99.33775,15.57765,201,val. GPS-3D,3.44,3.68,-103
563,9/22/18 10:00,9/22/18 4:00,99.3369,15.58931,183,val. GPS-3D,3.44,3.68,-103
562,9/22/18 9:01,9/22/18 3:01,99.33695,15.58925,178,val. GPS-3D,3.36,3.68,-103
561,9/22/18 8:00,9/22/18 2:00,99.3369,15.58928,176,val. GPS-3D,3.44,3.68,-103
560,9/22/18 7:00,9/22/18 1:00,99.33694,15.58925,184,val. GPS-3D,3.44,3.68,-103
559,9/22/18 6:00,9/22/18 0:00,99.33697,15.58923,171,val. GPS-3D,3.44,3.68,-103
558,9/22/18 5:00,9/21/18 23:00,99.33703,15.58927,214,val. GPS-3D,3.44,3.68,-103
557,9/22/18 4:00,9/21/18 22:00,99.3369,15.58918,141,val. GPS-3D,3.44,3.68,-103
556,9/22/18 3:00,9/21/18 21:00,99.33697,15.58922,213,val. GPS-3D,3.44,3.68,-103
555,9/22/18 2:00,9/21/18 20:00,99.33701,15.58926,213,val. GPS-3D,3.44,3.68,-103
554,9/22/18 1:00,9/21/18 19:00,99.33694,15.58942,172,val. GPS-3D,3.44,3.68,-103
553,9/22/18 0:00,9/21/18 18:00,99.33693,15.58939,184,val. GPS-3D,3.44,3.68,-103
552,9/21/18 23:00,9/21/18 17:00,99.33744,15.58922,177,val. GPS-3D,3.44,3.68,-103
551,9/21/18 22:00,9/21/18 16:00,99.33755,15.58918,176,val. GPS-3D,3.36,3.68,-103
550,9/21/18 21:00,9/21/18 15:00,99.33742,15.58913,151,val. GPS-3D,3.44,3.68,-103
549,9/21/18 20:00,9/21/18 14:00,99.33738,15.58918,192,val. GPS-3D,3.44,3.68,-103
548,9/21/18 19:00,9/21/18 13:00,99.33748,15.58924,177,val. GPS-3D,3.44,3.68,-103
547,9/21/18 18:00,9/21/18 12:00,99.33699,15.58926,175,val. GPS-3D,3.44,3.68,-103
546,9/21/18 17:00,9/21/18 11:00,99.33692,15.58926,173,val. GPS-3D,3.44,3.68,-103
545,9/21/18 16:03,9/21/18 10:03,99.3371,15.58923,201,GPS-3D,3.36,3.68,-103
544,9/21/18 15:00,9/21/18 9:00,99.33672,15.58935,156,val. GPS-3D,3.44,3.68,-103
543,9/21/18 14:00,9/21/18 8:00,99.33691,15.58927,180,val. GPS-3D,3.44,3.68,-103
542,9/21/18 13:00,9/21/18 7:00,99.33691,15.58933,177,val. GPS-3D,3.44,3.68,-103
541,9/21/18 12:00,9/21/18 6:00,99.33758,15.58917,157,val. GPS-3D,3.44,3.68,-103
540,9/21/18 11:01,9/21/18 5:01,99.33705,15.58927,147,val. GPS-3D,3.44,3.68,-103
539,9/21/18 10:00,9/21/18 4:00,99.33682,15.58925,188,val. GPS-3D,3.44,3.68,-103
538,9/21/18 9:03,9/21/18 3:03,99.33694,15.58922,145,GPS-3D,3.36,3.68,-103
536,9/21/18 7:00,9/21/18 1:00,99.33676,15.58944,184,val. GPS-3D,3.44,3.68,-103
535,9/21/18 6:00,9/21/18 0:00,99.33696,15.58917,167,val. GPS-3D,3.44,3.68,-103
534,9/21/18 5:02,9/20/18 23:02,99.33692,15.58918,192,val. GPS-3D,3.36,3.68,-103
533,9/21/18 4:00,9/20/18 22:00,99.33759,15.58935,182,val. GPS-3D,3.44,3.68,-103
532,9/21/18 3:00,9/20/18 21:00,99.33783,15.58966,196,val. GPS-3D,3.44,3.68,-103
531,9/21/18 2:00,9/20/18 20:00,99.33699,15.58933,229,val. GPS-3D,3.44,3.68,-103
530,9/21/18 1:00,9/20/18 19:00,99.33693,15.58929,177,val. GPS-3D,3.44,3.68,-103
529,9/21/18 0:00,9/20/18 18:00,99.33694,15.58931,161,val. GPS-3D,3.44,3.68,-103
528,9/20/18 23:00,9/20/18 17:00,99.33693,15.58925,165,val. GPS-3D,3.44,3.68,-103
527,9/20/18 22:01,9/20/18 16:01,99.33704,15.58925,179,val. GPS-3D,3.44,3.68,-103
526,9/20/18 21:00,9/20/18 15:00,99.3377,15.58927,171,val. GPS-3D,3.36,3.68,-103
525,9/20/18 20:00,9/20/18 14:00,99.3378,15.58969,190,val. GPS-3D,3.36,3.68,-103
522,9/20/18 17:00,9/20/18 11:00,99.33705,15.58926,197,val. GPS-3D,3.36,3.68,-103
521,9/20/18 16:00,9/20/18 10:00,99.33688,15.58925,162,val. GPS-3D,3.44,3.68,-103
520,9/20/18 15:00,9/20/18 9:00,99.33692,15.58923,170,val. GPS-3D,3.44,3.68,-103
519,9/20/18 14:01,9/20/18 8:01,99.33692,15.58924,169,val. GPS-3D,3.44,3.68,-103
518,9/20/18 13:00,9/20/18 7:00,99.33804,15.5898,169,val. GPS-3D,3.44,3.68,-103
517,9/20/18 12:00,9/20/18 6:00,99.33682,15.58687,190,val. GPS-3D,3.44,3.68,-103
516,9/20/18 11:01,9/20/18 5:01,99.33576,15.58606,203,val. GPS-3D,3.36,3.68,-103
514,9/18/18 23:00,9/18/18 17:00,99.29931,15.64366,443,val. GPS-3D,3.44,3.68,-103
513,9/18/18 22:00,9/18/18 16:00,99.29928,15.64358,436,val. GPS-3D,3.44,3.68,-103
512,9/18/18 21:00,9/18/18 15:00,99.2992,15.64362,429,val. GPS-3D,3.44,3.68,-103
511,9/18/18 20:03,9/18/18 14:03,99.29741,15.64232,445,val. GPS-3D,3.36,3.68,-103
510,9/18/18 19:00,9/18/18 13:00,99.29316,15.64044,427,val. GPS-3D,3.36,3.68,-103
509,9/18/18 18:00,9/18/18 12:00,99.29374,15.63918,455,val. GPS-3D,3.44,3.68,-103
508,9/18/18 17:01,9/18/18 11:01,99.2864,15.62627,669,val. GPS-3D,3.36,3.68,-103
506,9/18/18 15:00,9/18/18 9:00,99.29628,15.60149,556,val. GPS-3D,3.44,3.68,-103
505,9/18/18 14:00,9/18/18 8:00,99.29647,15.60155,532,val. GPS-3D,3.44,3.68,-103
504,9/18/18 13:00,9/18/18 7:00,99.29648,15.60161,540,val. GPS-3D,3.44,3.68,-103
503,9/18/18 12:00,9/18/18 6:00,99.29256,15.59042,302,val. GPS-3D,3.44,3.68,-103
502,9/18/18 11:03,9/18/18 5:03,99.3064,15.58795,219,GPS-3D,3.36,3.68,-103
501,9/18/18 10:00,9/18/18 4:00,99.3143,15.58914,206,val. GPS-3D,3.44,3.68,-103
500,9/18/18 9:00,9/18/18 3:00,99.31449,15.58889,290,GPS-3D,3.36,3.68,-103
499,9/18/18 8:01,9/18/18 2:01,99.31409,15.5885,225,val. GPS-3D,3.36,3.68,-103
498,9/18/18 7:00,9/18/18 1:00,99.32585,15.5834,192,val. GPS-3D,3.36,3.68,-103
495,9/18/18 4:00,9/17/18 22:00,99.3492,15.56111,265,val. GPS-3D,3.44,3.68,-103
494,9/18/18 3:00,9/17/18 21:00,99.34899,15.5612,291,val. GPS-3D,3.44,3.68,-103
493,9/18/18 2:00,9/17/18 20:00,99.34979,15.56177,243,val. GPS-3D,3.44,3.68,-103
492,9/18/18 1:00,9/17/18 19:00,99.35045,15.56231,251,val. GPS-3D,3.44,3.68,-103
491,9/18/18 0:00,9/17/18 18:00,99.35034,15.5623,219,val. GPS-3D,3.44,3.68,-103
490,9/17/18 23:01,9/17/18 17:01,99.35046,15.56216,223,val. GPS-3D,3.36,3.68,-103
489,9/17/18 22:00,9/17/18 16:00,99.35041,15.56229,214,val. GPS-3D,3.44,3.68,-103
488,9/17/18 21:00,9/17/18 15:00,99.35039,15.5623,279,val. GPS-3D,3.44,3.68,-103
487,9/17/18 20:00,9/17/18 14:00,99.35033,15.5623,225,val. GPS-3D,3.36,3.68,-103
486,9/17/18 19:00,9/17/18 13:00,99.35043,15.56232,261,val. GPS-3D,3.44,3.68,-103
485,9/17/18 18:00,9/17/18 12:00,99.35029,15.56236,201,val. GPS-3D,3.44,3.68,-103
484,9/17/18 17:00,9/17/18 11:00,99.35049,15.56228,248,val. GPS-3D,3.44,3.68,-103
483,9/17/18 16:00,9/17/18 10:00,99.35041,15.56226,225,val. GPS-3D,3.36,3.68,-103
481,9/17/18 14:00,9/17/18 8:00,99.35046,15.56239,272,val. GPS-3D,3.44,3.68,-103
480,9/17/18 13:00,9/17/18 7:00,99.34986,15.5619,341,val. GPS-3D,3.36,3.68,-103
479,9/17/18 12:00,9/17/18 6:00,99.35041,15.56223,224,val. GPS-3D,3.44,3.68,-103
478,9/17/18 11:00,9/17/18 5:00,99.35087,15.56231,244,val. GPS-3D,3.44,3.68,-103
476,9/17/18 9:00,9/17/18 3:00,99.36536,15.5623,257,val. GPS-3D,3.44,3.68,-103
475,9/17/18 8:00,9/17/18 2:00,99.36538,15.56215,240,val. GPS-3D,3.44,3.68,-103
474,9/17/18 7:00,9/17/18 1:00,99.36535,15.56233,220,val. GPS-3D,3.44,3.68,-103
473,9/17/18 6:00,9/17/18 0:00,99.36534,15.56229,246,val. GPS-3D,3.44,3.68,-103
472,9/17/18 5:01,9/16/18 23:01,99.36539,15.56227,225,val. GPS-3D,3.36,3.68,-103
471,9/17/18 4:00,9/16/18 22:00,99.36537,15.56239,207,val. GPS-3D,3.44,3.68,-103
470,9/17/18 3:00,9/16/18 21:00,99.36531,15.56233,242,val. GPS-3D,3.44,3.68,-103
469,9/17/18 2:01,9/16/18 20:01,99.36535,15.56232,219,val. GPS-3D,3.36,3.68,-103
468,9/17/18 1:01,9/16/18 19:01,99.36535,15.56226,205,val. GPS-3D,3.44,3.68,-103
467,9/17/18 0:00,9/16/18 18:00,99.36587,15.56167,268,val. GPS-3D,3.44,3.68,-103
466,9/16/18 23:00,9/16/18 17:00,99.36647,15.5613,229,val. GPS-3D,3.44,3.68,-103
465,9/16/18 22:00,9/16/18 16:00,99.36632,15.56171,244,val. GPS-3D,3.44,3.68,-103
464,9/16/18 21:00,9/16/18 15:00,99.36637,15.56172,224,val. GPS-3D,3.44,3.68,-103
463,9/16/18 20:00,9/16/18 14:00,99.36639,15.56181,225,val. GPS-3D,3.36,3.68,-103
462,9/16/18 19:00,9/16/18 13:00,99.3654,15.56228,242,val. GPS-3D,3.44,3.68,-103
461,9/16/18 18:00,9/16/18 12:00,99.36529,15.56229,230,val. GPS-3D,3.36,3.68,-103
460,9/16/18 17:00,9/16/18 11:00,99.36537,15.56206,260,val. GPS-3D,3.44,3.68,-103
459,9/16/18 16:00,9/16/18 10:00,99.36528,15.56224,222,val. GPS-3D,3.44,3.68,-103
458,9/16/18 15:00,9/16/18 9:00,99.36531,15.56217,210,val. GPS-3D,3.44,3.68,-103
457,9/16/18 14:00,9/16/18 8:00,99.36527,15.56238,209,val. GPS-3D,3.44,3.68,-103
456,9/16/18 13:00,9/16/18 7:00,99.36871,15.55969,242,val. GPS-3D,3.44,3.68,-103
455,9/16/18 12:02,9/16/18 6:02,99.36966,15.55921,232,val. GPS-3D,3.36,3.68,-103
454,9/16/18 11:00,9/16/18 5:00,99.36564,15.56143,260,val. GPS-3D,3.36,3.68,-103
452,9/16/18 9:00,9/16/18 3:00,99.36544,15.5614,292,val. GPS-3D,3.36,3.68,-103
451,9/16/18 8:00,9/16/18 2:00,99.36547,15.56227,237,val. GPS-3D,3.44,3.68,-103
450,9/16/18 7:00,9/16/18 1:00,99.36553,15.56238,237,val. GPS-3D,3.44,3.68,-103
449,9/16/18 6:00,9/16/18 0:00,99.36551,15.56227,259,val. GPS-3D,3.44,3.68,-103
448,9/16/18 5:00,9/15/18 23:00,99.36546,15.56232,242,val. GPS-3D,3.36,3.68,-103
447,9/16/18 4:00,9/15/18 22:00,99.36531,15.56234,204,val. GPS-3D,3.44,3.68,-103
446,9/16/18 3:00,9/15/18 21:00,99.36524,15.56224,213,val. GPS-3D,3.44,3.68,-103
445,9/16/18 2:01,9/15/18 20:01,99.3653,15.56227,236,val. GPS-3D,3.44,3.68,-103
444,9/16/18 1:01,9/15/18 19:01,99.36529,15.56219,254,val. GPS-3D,3.44,3.68,-103
443,9/16/18 0:00,9/15/18 18:00,99.36548,15.56157,234,val. GPS-3D,3.44,3.68,-103
442,9/15/18 23:00,9/15/18 17:00,99.36929,15.55957,237,val. GPS-3D,3.44,3.68,-103
441,9/15/18 22:00,9/15/18 16:00,99.36969,15.55916,235,val. GPS-3D,3.44,3.68,-103
440,9/15/18 21:00,9/15/18 15:00,99.36961,15.55918,226,val. GPS-3D,3.44,3.68,-103
439,9/15/18 20:00,9/15/18 14:00,99.36972,15.55904,253,val. GPS-3D,3.44,3.68,-103
438,9/15/18 19:00,9/15/18 13:00,99.36919,15.55894,249,val. GPS-3D,3.44,3.68,-103
437,9/15/18 18:00,9/15/18 12:00,99.36906,15.55915,226,val. GPS-3D,3.44,3.68,-103
436,9/15/18 17:00,9/15/18 11:00,99.36905,15.55922,249,val. GPS-3D,3.44,3.68,-103
435,9/15/18 16:00,9/15/18 10:00,99.36966,15.55914,230,val. GPS-3D,3.44,3.68,-103
434,9/15/18 15:00,9/15/18 9:00,99.36964,15.55918,243,val. GPS-3D,3.44,3.68,-103
433,9/15/18 14:00,9/15/18 8:00,99.3616,15.56016,286,val. GPS-3D,3.44,3.68,-103
432,9/15/18 13:00,9/15/18 7:00,99.36153,15.55997,220,val. GPS-3D,3.44,3.68,-103
431,9/15/18 12:00,9/15/18 6:00,99.36035,15.56143,235,val. GPS-3D,3.44,3.68,-103
430,9/15/18 11:00,9/15/18 5:00,99.3654,15.56249,263,val. GPS-3D,3.44,3.68,-103
429,9/15/18 10:01,9/15/18 4:01,99.36539,15.5623,228,val. GPS-3D,3.44,3.68,-103
428,9/15/18 9:00,9/15/18 3:00,99.36548,15.56151,243,val. GPS-3D,3.44,3.68,-103
