ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
241096,229032,15.51871175,99.32538559,557.9558716,28.9624805,28,2019-11-05 04:00:00,2019-11-05 11:00:00,0.033958801,1,0.033958801,2019,11,5,11,day,dry
223299,229022,15.47731012,99.27197229,476.7330933,2.4785132,30,2019-11-05 05:00:00,2019-11-05 12:00:00,0.048602408,1.95,0.024924312,2019,11,5,12,day,dry
241097,229032,15.51919525,99.32531531,525.4257202,26.9209099,28,2019-11-05 05:01:00,2019-11-05 12:01:00,0.063287776,1.016666667,0.062250272,2019,11,5,12,day,dry
241098,229032,15.51881534,99.32535512,551.4337769,28.8596458,28,2019-11-05 06:00:00,2019-11-05 13:00:00,0.049791291,0.983333333,0.050635211,2019,11,5,13,day,dry
223300,229022,15.47732753,99.27197229,476.8584595,2.5179334,28,2019-11-05 06:01:00,2019-11-05 13:01:00,0.001939959,1.016666667,0.001908156,2019,11,5,13,day,dry
241099,229032,15.51897371,99.32543171,543.2930298,27.8354034,27,2019-11-05 07:00:00,2019-11-05 14:00:00,0.02106464,1,0.02106464,2019,11,5,14,day,dry
223301,229022,15.4773385,99.27190847,476.7287903,2.414819,28,2019-11-05 07:00:00,2019-11-05 14:00:00,0.006948254,0.983333333,0.007066021,2019,11,5,14,day,dry
241100,229032,15.51882877,99.3253337,550.1155396,28.9356899,28,2019-11-05 08:00:00,2019-11-05 15:00:00,0.020409799,1,0.020409799,2019,11,5,15,day,dry
223302,229022,15.47735514,99.27192687,476.8964539,2.5072956,28,2019-11-05 08:00:00,2019-11-05 15:00:00,0.002709173,1,0.002709173,2019,11,5,15,day,dry
241101,229032,15.51861557,99.32527906,561.7458496,29.6959801,28,2019-11-05 09:00:00,2019-11-05 16:00:00,0.027047108,1,0.027047108,2019,11,5,16,day,dry
223303,229022,15.47734487,99.27200382,477.0968018,2.5701478,28,2019-11-05 09:00:00,2019-11-05 16:00:00,0.008327267,1,0.008327267,2019,11,5,16,day,dry
241102,229032,15.52086515,99.32639563,481.0740356,13.0966854,28,2019-11-05 10:00:00,2019-11-05 17:00:00,0.288773662,1,0.288773662,2019,11,5,17,day,dry
223304,229022,15.4773418,99.27206162,477.2828064,2.5859027,29,2019-11-05 10:00:00,2019-11-05 17:00:00,0.006206184,1,0.006206184,2019,11,5,17,day,dry
241103,229032,15.51945397,99.32761042,539.0900879,19.0465012,27,2019-11-05 11:00:00,2019-11-05 18:00:00,0.211963023,1,0.211963023,2019,11,5,18,night,dry
223305,229022,15.47734819,99.27207664,477.3828735,2.6088922,27,2019-11-05 11:00:00,2019-11-05 18:00:00,0.001762279,1,0.001762279,2019,11,5,18,night,dry
241104,229032,15.51864519,99.32561894,564.805481,28.1193829,27,2019-11-05 12:00:00,2019-11-05 19:00:00,0.232970874,1,0.232970874,2019,11,5,19,night,dry
223306,229022,15.47816283,99.27205524,480.8103943,2.930938,27,2019-11-05 12:00:00,2019-11-05 19:00:00,0.090677661,1,0.090677661,2019,11,5,19,night,dry
241105,229032,15.51865926,99.32559478,563.9801025,28.1534309,25,2019-11-05 13:00:00,2019-11-05 20:00:00,0.003135193,1,0.003135193,2019,11,5,20,night,dry
223307,229022,15.47813206,99.2720451,480.811676,2.9346986,28,2019-11-05 13:00:00,2019-11-05 20:00:00,0.003589874,1,0.003589874,2019,11,5,20,night,dry
241106,229032,15.51873536,99.32560988,560.4013062,27.8464947,26,2019-11-05 14:00:00,2019-11-05 21:00:00,0.009328959,1,0.009328959,2019,11,5,21,night,dry
