ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
166610,131343,15.51964457,99.31276855,296.5258789,2.7975829,33,2019-12-22 03:00:00,2019-12-22 10:00:00,0.009026647,0.983333333,0.009179641,2019,12,22,10,day,dry
212208,229012,15.56785619,99.33793314,212.0005341,2.3588939,29,2019-12-22 03:00:00,2019-12-22 10:00:00,0.002138783,1,0.002138783,2019,12,22,10,day,dry
166611,131343,15.51961657,99.31250528,295.7796936,2.150753,35,2019-12-22 04:00:00,2019-12-22 11:00:00,0.028388033,1,0.028388033,2019,12,22,11,day,dry
212209,229012,15.56785041,99.33804909,211.5064087,2.184196,31,2019-12-22 04:03:00,2019-12-22 11:03:00,0.012446479,1.05,0.011853789,2019,12,22,11,day,dry
166612,131343,15.51961333,99.31253,295.8920288,2.1888463,36,2019-12-22 05:00:00,2019-12-22 12:00:00,0.002675267,1,0.002675267,2019,12,22,12,day,dry
212210,229012,15.56776988,99.33806421,211.9972687,2.2637672,32,2019-12-22 05:00:00,2019-12-22 12:00:00,0.009113044,0.95,0.009592678,2019,12,22,12,day,dry
166613,131343,15.51947276,99.31247091,296.8067932,1.5038549,37,2019-12-22 06:00:00,2019-12-22 13:00:00,0.016888916,1,0.016888916,2019,12,22,13,day,dry
212211,229012,15.56776814,99.33805211,212.0479584,2.2831907,36,2019-12-22 06:00:00,2019-12-22 13:00:00,0.00131144,1,0.00131144,2019,12,22,13,day,dry
166614,131343,15.51961955,99.31244737,295.8586731,2.0541065,37,2019-12-22 07:00:00,2019-12-22 14:00:00,0.0165432,1,0.0165432,2019,12,22,14,day,dry
212212,229012,15.56785847,99.33820535,211.0364075,1.8239949,35,2019-12-22 07:00:00,2019-12-22 14:00:00,0.01927024,1,0.01927024,2019,12,22,14,day,dry
166615,131343,15.51975515,99.31270159,295.5421448,3.1550865,36,2019-12-22 08:00:00,2019-12-22 15:00:00,0.031133854,1,0.031133854,2019,12,22,15,day,dry
212213,229012,15.56792921,99.33802186,211.0971222,2.1186321,34,2019-12-22 08:03:00,2019-12-22 15:03:00,0.021170285,1.05,0.020162176,2019,12,22,15,day,dry
166616,131343,15.52009615,99.30973752,288.0550842,1.5969924,34,2019-12-22 09:00:00,2019-12-22 16:00:00,0.319915122,1,0.319915122,2019,12,22,16,day,dry
212214,229012,15.56784972,99.33800297,211.7203522,2.2574043,33,2019-12-22 09:00:00,2019-12-22 16:00:00,0.009088922,0.95,0.009567286,2019,12,22,16,day,dry
166617,131343,15.5201468,99.30983885,288.4198608,2.174283,33,2019-12-22 10:00:00,2019-12-22 17:00:00,0.012235893,1,0.012235893,2019,12,22,17,day,dry
212215,229012,15.56799476,99.3378301,211.8833618,2.3782237,31,2019-12-22 10:00:00,2019-12-22 17:00:00,0.024556285,1,0.024556285,2019,12,22,17,day,dry
166618,131343,15.52014925,99.30983252,288.3970642,2.1325452,36,2019-12-22 11:00:00,2019-12-22 18:00:00,0.000731225,1,0.000731225,2019,12,22,18,night,dry
212216,229012,15.56790743,99.33805211,211.0847015,2.0980802,29,2019-12-22 11:00:00,2019-12-22 18:00:00,0.025699356,1,0.025699356,2019,12,22,18,night,dry
166619,131343,15.52477673,99.30508456,266.2546692,1.2630792,32,2019-12-22 12:00:00,2019-12-22 19:00:00,0.723893884,1,0.723893884,2019,12,22,19,night,dry
212217,229012,15.56856208,99.33750596,209.158844,1.1338235,28,2019-12-22 12:00:00,2019-12-22 19:00:00,0.093407778,1,0.093407778,2019,12,22,19,night,dry
166620,131343,15.53744286,99.30040353,251.3881073,3.7908361,30,2019-12-22 13:00:00,2019-12-22 20:00:00,1.495105643,1,1.495105643,2019,12,22,20,night,dry
212218,229012,15.56828299,99.33753721,210.5194244,2.2297459,26,2019-12-22 13:00:00,2019-12-22 20:00:00,0.031243037,1,0.031243037,2019,12,22,20,night,dry
166621,131343,15.53929228,99.29992692,247.3621979,4.3437448,30,2019-12-22 14:00:00,2019-12-22 21:00:00,0.211928345,1,0.211928345,2019,12,22,21,night,dry
212219,229012,15.56829666,99.33750016,210.3959961,2.2446325,26,2019-12-22 14:00:00,2019-12-22 21:00:00,0.004251553,1,0.004251553,2019,12,22,21,night,dry
166622,131343,15.5415255,99.30029295,242.5905762,0.698545,30,2019-12-22 15:00:00,2019-12-22 22:00:00,0.251444998,1,0.251444998,2019,12,22,22,night,dry
212220,229012,15.56826194,99.33743564,210.9431915,2.2404873,25,2019-12-22 15:00:00,2019-12-22 22:00:00,0.007935198,1,0.007935198,2019,12,22,22,night,dry
212221,229012,15.56830693,99.33755233,210.2672424,2.1854856,25,2019-12-22 16:00:00,2019-12-22 23:00:00,0.013480197,1,0.013480197,2019,12,22,23,night,dry
166623,131343,15.5586253,99.30528399,217.8691254,0.6669262,28,2019-12-22 16:01:00,2019-12-22 23:01:00,1.975307764,1.016666667,1.942925669,2019,12,22,23,night,dry
166624,131343,15.56882387,99.31929733,199.5888367,2.213151,28,2019-12-22 17:00:00,2019-12-23 00:00:00,1.88137927,0.983333333,1.913267055,2019,12,23,0,night,dry
212222,229012,15.56834263,99.33700013,210.9330597,1.8664329,24,2019-12-22 17:00:00,2019-12-23 00:00:00,0.059285869,1,0.059285869,2019,12,23,0,night,dry
